like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-6.88,1.357,4696.0,406.0,39.0,-4.35,2.0
-4.574,1.752,4616.0,1201.0,7.67,-1.253,3.0
-6.434,1.586,4300.0,1374.0,34.53,-3.047,4.0
-4.473,1.753,5116.0,1243.0,4.37,-0.4075,0.0
-6.668,1.056,3416.0,1434.0,23.56,-2.314,1.0
-6.316,1.054,4492.0,791.0,19.39,-4.77,2.0
-5.34,2.967,3994.0,1425.0,9.47,-3.836,3.0
-4.87,2.895,4420.0,344.0,2.01,-5.438,4.0
-6.406,2.205,3294.0,456.0,33.6,-3.717,0.0
-5.562,2.695,5010.0,399.2,35.94,-5.523,1.0
-5.19,2.955,4320.0,506.5,39.12,-9.59,2.0
-5.312,2.582,3256.0,1371.0,0.781,-6.63,3.0
-4.992,1.564,4840.0,422.0,9.664,-2.812,4.0
-4.72,1.319,3698.0,1142.0,2.271,-7.887,0.0
-5.227,2.047,3180.0,888.0,12.74,-1.248,1.0
-6.957,1.058,4744.0,1092.0,34.47,-2.896,2.0
-6.227,1.514,6000.0,1046.0,33.3,-5.258,3.0
-6.754,1.477,4744.0,1491.0,36.7,-0.726,4.0
-5.562,1.626,4372.0,1375.0,20.72,-3.475,0.0
-5.7,2.66,3416.0,958.0,27.5,-1.934,1.0
-6.77,1.267,4436.0,804.0,38.9,-6.156,2.0
-4.19,2.943,3972.0,1030.0,19.16,-9.22,3.0
-4.645,2.357,5870.0,1281.0,17.95,-2.68,4.0
-5.855,1.071,3166.0,1405.0,10.82,-1.763,0.0
-4.836,2.77,5336.0,412.0,2.172,-9.72,1.0
-5.67,2.805,3598.0,1316.0,1.91,-9.26,2.0
-4.1,2.592,5812.0,1309.0,20.75,-9.39,3.0
-5.23,1.247,5136.0,767.5,11.766,-6.402,4.0
-4.598,2.71,4034.0,1267.0,15.01,-2.857,0.0
-6.797,1.368,5348.0,982.0,32.62,-0.437,1.0
-4.19,2.873,5776.0,683.0,22.03,-7.83,2.0
-4.543,2.41,5188.0,1290.0,6.586,-6.613,3.0
-5.984,1.815,5910.0,1464.0,37.4,-5.504,4.0
-6.56,1.487,4500.0,1338.0,37.25,-3.684,0.0
-5.86,1.146,5404.0,1165.0,19.66,-6.867,1.0
-5.26,1.086,4130.0,1302.0,7.676,-4.89,2.0
-6.36,1.686,5724.0,1468.0,35.78,-2.287,3.0
-4.754,2.979,4740.0,892.0,10.86,-5.293,4.0
-6.87,1.34,3136.0,531.0,31.11,-4.965,0.0
-5.805,2.49,3834.0,592.0,30.36,-3.723,1.0
-4.266,2.807,4384.0,602.0,19.95,-8.55,2.0
-5.285,2.777,4304.0,1112.0,35.4,-5.57,3.0
-5.465,1.611,3120.0,1150.0,19.1,-8.88,4.0
-5.37,2.975,3376.0,1122.0,29.42,-3.162,0.0
-4.395,2.576,4012.0,607.0,7.297,-6.484,1.0
-5.023,1.372,4730.0,1069.0,10.22,-3.307,2.0
-6.332,2.213,4564.0,619.5,36.1,-1.758,3.0
-4.64,1.924,3554.0,443.5,7.645,-6.77,4.0
-5.55,2.47,5624.0,685.5,26.58,-1.243,0.0
-4.605,1.603,3516.0,799.0,3.928,-9.47,1.0
-6.023,2.096,3278.0,1261.0,37.03,-6.18,2.0
-6.4,1.143,5780.0,918.5,28.89,-7.035,3.0
-5.562,1.112,4444.0,663.5,10.11,-5.293,4.0
-4.082,2.232,4956.0,679.5,12.15,-8.9,0.0
-5.703,2.926,3794.0,362.5,30.5,-3.234,1.0
-4.957,2.871,3126.0,890.5,25.47,-7.895,2.0
-5.258,1.85,5744.0,1458.0,29.88,-9.26,3.0
-4.387,1.558,4470.0,1054.0,4.09,-5.496,4.0
-4.383,2.771,4996.0,1364.0,19.03,-4.58,0.0
-6.86,1.313,5060.0,1077.0,33.75,-0.662,1.0
-4.344,2.63,4230.0,419.5,9.17,-4.773,2.0
-4.55,1.594,4008.0,1476.0,4.195,-1.396,3.0
-5.266,2.73,4960.0,592.0,29.05,-3.922,4.0
-5.082,2.746,3930.0,677.5,22.33,-3.156,0.0
-5.785,1.625,5750.0,768.5,27.55,-6.77,1.0
-4.906,2.494,3740.0,1431.0,20.88,-3.057,2.0
-7.332,1.003,3182.0,478.2,28.81,-0.126,3.0
-4.625,2.66,4668.0,1266.0,18.42,-2.53,4.0
-6.598,1.502,5796.0,1235.0,34.06,-1.217,0.0
-4.76,2.695,5664.0,363.0,1.007,-9.34,1.0
-6.117,1.471,3442.0,395.8,20.69,-7.25,2.0
-4.508,2.402,5840.0,1017.5,16.11,-3.1,3.0
-4.816,1.431,4724.0,541.0,4.965,-3.674,4.0
-5.785,1.821,5520.0,836.5,35.66,-9.09,0.0
-5.758,1.077,3638.0,681.0,9.1,-5.11,1.0
-6.754,1.493,5744.0,1316.0,39.25,-1.299,2.0
-6.01,2.95,3212.0,1310.0,2.291,-4.215,3.0
-4.703,2.48,5230.0,1357.0,17.98,-1.909,4.0
-6.86,1.329,3890.0,543.5,32.84,-3.414,0.0
-4.723,1.708,4428.0,404.0,8.79,-4.734,1.0
-4.855,2.98,5604.0,735.5,35.3,-7.625,2.0
-5.406,1.652,4484.0,1292.0,20.48,-4.715,3.0
-4.28,1.783,4470.0,1018.5,7.207,-6.08,4.0
-4.414,1.559,3708.0,1420.0,2.223,-4.848,0.0
-5.06,1.539,5350.0,616.0,13.75,-4.99,1.0
-5.98,2.053,5588.0,730.0,29.53,-1.848,2.0
-5.586,2.705,4380.0,353.0,28.45,-3.021,3.0
-6.168,1.303,5556.0,706.5,18.77,-0.5723,4.0
-4.85,2.197,3410.0,341.2,4.637,-0.8574,0.0
-4.473,2.635,4764.0,943.0,23.94,-7.84,1.0
-4.86,2.441,3206.0,766.5,0.4692,-4.32,2.0
-4.453,2.525,4576.0,1370.0,24.06,-7.96,3.0
-4.23,1.985,5708.0,803.5,8.914,-4.496,4.0
-4.098,1.971,4410.0,1031.0,6.93,-9.836,0.0
-5.816,1.968,4300.0,352.8,25.0,-4.746,1.0
-5.9,2.05,4050.0,903.0,29.64,-3.963,2.0
